CustomerID,Segment,Churn_Probability,Monetary,Frequency,TotalRevenue
17210,Hibernating,0.9126978,251.72,1,251.72
14310,Hibernating,0.9126492,492.1,1,492.1
16858,Hibernating,0.91262984,4292.59,10,4292.59
16254,Hibernating,0.9125685,967.44,3,967.44
17944,Hibernating,0.9125478,74.99,1,74.99
14999,Hibernating,0.9125142,129.48000000000002,1,129.48000000000002
14988,Hibernating,0.9124342,2038.65,7,2038.65
13702,Hibernating,0.91242737,135.18,1,135.18
13031,Hibernating,0.9123641,3292.84,5,3292.84
14579,Hibernating,0.91224706,105.56,1,105.56
13072,Hibernating,0.912243,177.15,1,177.15
17087,Hibernating,0.9122417,221.53,1,221.53
15064,Hibernating,0.9122257,1254.41,4,1254.41
14245,Hibernating,0.9121028,1693.45,2,1693.45
15753,Hibernating,0.91210026,79.2,1,79.2
13140,Hibernating,0.91208667,1054.92,5,1054.92
13506,Hibernating,0.9120426,1338.08,5,1338.08
14874,Hibernating,0.91201615,116.18,1,116.18
16282,Hibernating,0.9119679,1307.5800000000002,3,1307.5800000000002
15072,Hibernating,0.91191435,187.52,1,187.52
12813,Hibernating,0.91190416,1687.8,3,1687.8
18076,Hibernating,0.91177803,151.49,1,151.49
14564,Hibernating,0.9115865,2605.62,2,2605.62
13796,Hibernating,0.91157377,289.7,1,289.7
17969,Hibernating,0.91157126,2354.29,20,2354.29
14220,Hibernating,0.9114759,1515.0,4,1515.0
12874,Hibernating,0.9113347,948.42,2,948.42
17732,Hibernating,0.9113218,2166.42,8,2166.42
16222,Hibernating,0.9111437,1272.05,2,1272.05
16615,Hibernating,0.91111714,291.5,1,291.5
17226,Hibernating,0.91104764,895.47,3,895.47
13863,Hibernating,0.9110239,1239.55,4,1239.55
12799,Hibernating,0.91091084,219.35,1,219.35
15926,Hibernating,0.91084635,134.44,1,134.44
13181,Hibernating,0.91081214,359.69,1,359.69
14634,Hibernating,0.91076416,2124.46,4,2124.46
16896,Hibernating,0.91060686,103.95,1,103.95
15063,Hibernating,0.91057473,370.8,1,370.79999999999995
14263,Hibernating,0.9105604,322.93,1,322.93
18222,Hibernating,0.91055846,443.0,1,443.0
14104,Hibernating,0.9104464,743.53,5,743.53
14076,Hibernating,0.9103866,118.67,1,118.67
13896,Hibernating,0.91037476,388.55,1,388.55
14117,Hibernating,0.91031677,90.0,1,90.0
16529,Hibernating,0.91029155,1986.8,4,1986.8
16124,Hibernating,0.91028625,1772.49,4,1772.49
12715,Hibernating,0.91010076,343.36,1,343.36
14084,Hibernating,0.9100889,150.5,1,150.5
16763,Hibernating,0.91006166,964.7,2,964.6999999999999
15868,Hibernating,0.9096764,94.53,1,94.53
16344,Hibernating,0.90967107,842.42,4,842.42
17860,Hibernating,0.90965515,717.39,4,717.39
14384,Hibernating,0.90943277,58.5,1,58.5
14340,Hibernating,0.90940046,134.7,1,134.7
14066,Hibernating,0.909391,152.55,1,152.55
15049,Hibernating,0.90910643,121.17000000000002,1,121.17000000000002
17994,Hibernating,0.9090406,2270.03,11,2270.0299999999997
15374,Hibernating,0.9090264,307.32,2,307.32
15595,Hibernating,0.9090119,357.6,1,357.59999999999997
17089,Hibernating,0.9087294,128.45,1,128.45
14774,Hibernating,0.9086377,241.45,1,241.45000000000002
14288,Hibernating,0.90860975,426.6,1,426.6
16058,Hibernating,0.9085528,62.7,1,62.7
13580,Hibernating,0.90835416,107.75,1,107.75
12796,Hibernating,0.9083062,381.0,1,381.0
15279,Hibernating,0.90818465,1580.54,5,1580.54
13407,Hibernating,0.907996,2244.7,3,2244.7
16821,Hibernating,0.90789455,113.35,1,113.35
15717,Hibernating,0.9078636,607.0,5,607.0
13440,Hibernating,0.907798,1295.25,7,1295.25
16725,Hibernating,0.9072882,1688.26,14,1688.26
16328,Hibernating,0.907153,310.83,1,310.83
17578,Hibernating,0.90712017,1047.33,7,1047.33
15032,Hibernating,0.90708995,11010.05,8,11010.05
12850,Hibernating,0.9069739,330.0,1,330.0
12710,Hibernating,0.9069078,1149.02,3,1149.02
15337,Hibernating,0.90689564,373.02,1,373.02
14407,Hibernating,0.90680647,2157.73,6,2157.73
13154,Hibernating,0.9066115,1624.84,3,1624.84
17607,Hibernating,0.90659934,333.81,1,333.81
13400,Hibernating,0.9065416,310.83,1,310.83
15082,Hibernating,0.9065164,93.35,1,93.35000000000001
14977,Hibernating,0.9062699,31.93,1,31.93
17493,Hibernating,0.9061805,100.91,1,100.91
13513,Hibernating,0.90587616,824.59,3,824.59
14751,Hibernating,0.9058226,126.45,2,126.45
15879,Hibernating,0.90572387,1137.8,4,1137.8
16176,Hibernating,0.9056955,2052.69,4,2052.69
13205,Hibernating,0.9054404,2803.2,1,2803.2
14119,Hibernating,0.9054304,183.37,2,183.37
12927,Hibernating,0.9053573,197.31,1,197.31
13143,Hibernating,0.9053397,405.1,1,405.1
17958,Hibernating,0.9049722,973.88,2,973.88
17074,Hibernating,0.90491086,203.05,1,203.05
14399,Hibernating,0.9048906,2108.21,8,2108.21
13649,Hibernating,0.90487427,1453.68,6,1453.68
18004,Hibernating,0.9048739,157.92,1,157.92
12969,Hibernating,0.9047998,122.45,1,122.45
15328,Hibernating,0.9047121,107.24,1,107.24
14002,Hibernating,0.90453494,529.73,2,529.73
16112,Hibernating,0.9044571,195.74,4,195.74
14938,Hibernating,0.90432537,2322.43,2,2322.43
16845,Hibernating,0.90418667,253.88,1,253.88
14875,Hibernating,0.9039916,2862.4,3,2862.4
14442,Hibernating,0.9039326,5367.02,7,5367.02
17931,Hibernating,0.90388465,3402.24,14,3402.2400000000002
13907,Hibernating,0.90379447,136.8,1,136.8
14566,Hibernating,0.9037756,4092.0,4,4092.0
12932,Hibernating,0.90372884,1698.56,8,1698.56
16902,Hibernating,0.90355635,1706.88,1,1706.88
12416,Hibernating,0.90326184,202.56,1,202.56
14833,Hibernating,0.9030812,94.8,1,94.8
16651,Hibernating,0.902812,136.2,1,136.2
13744,Hibernating,0.9026619,1080.52,2,1080.52
15090,Hibernating,0.9025348,381.32,1,381.32
13202,Hibernating,0.90252614,1580.3,7,1580.3
15574,Hibernating,0.90234435,1101.44,6,1101.44
15167,Hibernating,0.9022316,1627.62,5,1627.62
17273,Hibernating,0.9021359,141.12,1,141.12
16137,Hibernating,0.9021326,422.7,1,422.7
14218,Hibernating,0.90206915,169.48000000000002,1,169.48000000000002
12785,Hibernating,0.90204215,1100.4,3,1100.4
14266,Hibernating,0.90190077,40.56,1,40.56
16564,Hibernating,0.9018208,87.80000000000001,1,87.80000000000001
15462,Hibernating,0.90168256,737.05,4,737.05
17382,Hibernating,0.90161395,902.28,8,902.28
16961,Hibernating,0.90135026,794.56,3,794.56
13492,Hibernating,0.90134746,1269.84,3,1269.84
16917,Hibernating,0.90088046,1851.88,2,1851.88
15941,Hibernating,0.90084964,405.0,1,405.0
14078,Hibernating,0.9007972,1553.47,9,1553.47
15495,Hibernating,0.9006522,246.5,1,246.5
17032,Hibernating,0.90058,2984.32,8,2984.32
17138,Hibernating,0.9005011,4417.27,7,4417.27
14674,Hibernating,0.9004256,173.66,1,173.66
16215,Hibernating,0.90038925,242.35,1,242.35
12439,Hibernating,0.9003417,1142.88,2,1142.88
16760,Hibernating,0.9003037,228.0,1,228.0
15425,Hibernating,0.90028304,1941.12,4,1941.1200000000001
15855,Hibernating,0.90021247,1052.72,6,1052.72
14758,Hibernating,0.900201,2864.9700000000003,7,2864.9700000000003
14465,Hibernating,0.9001767,3925.85,11,3925.85
13778,Hibernating,0.9000693,1124.49,4,1124.49
14281,Hibernating,0.8996851,245.15,1,245.15
13129,Hibernating,0.89965135,233.25,2,233.25
12805,Hibernating,0.8996316,1434.95,4,1434.95
17465,Hibernating,0.8995617,2542.79,7,2542.79
13665,Hibernating,0.8994799,1711.66,3,1711.66
12960,Hibernating,0.8992758,1322.0700000000002,4,1322.0700000000002
15004,Hibernating,0.89919096,1220.77,1,1220.77
14068,Hibernating,0.8991895,1516.72,4,1516.72
15118,Hibernating,0.8989035,244.8,1,244.8
15225,Hibernating,0.89875346,409.4,1,409.40000000000003
15625,Hibernating,0.898708,3236.4,9,3236.4
12502,Hibernating,0.8986302,3723.87,5,3723.87
15220,Hibernating,0.8986109,1778.96,6,1778.96
12496,Hibernating,0.8985897,45.34,2,45.34
15042,Hibernating,0.8985869,315.45,2,315.45
12568,Hibernating,0.89851296,70.0,1,70.0
16636,Hibernating,0.8983596,3802.04,4,3802.04
14259,Hibernating,0.8981991,120.0,1,120.0
15638,Hibernating,0.8978248,2265.2,6,2265.2
15182,Hibernating,0.8978019,2998.952,11,2998.952
14118,Hibernating,0.8977115,458.45,1,458.45
15313,Hibernating,0.89768857,52.0,1,52.0
14144,Hibernating,0.89767975,30.6,1,30.6
15585,Hibernating,0.89743525,455.3,1,455.3
18051,Hibernating,0.8972197,2282.28,7,2282.28
13101,Hibernating,0.89719385,695.4,4,695.4
14885,Hibernating,0.8970806,1598.12,3,1598.12
12641,Hibernating,0.89704216,185.9,1,185.9
16377,Hibernating,0.8967237,1308.48,2,1308.48
14920,Hibernating,0.89656085,1607.17,3,1607.17
17752,Hibernating,0.89650387,80.64,1,80.64
15944,Hibernating,0.8964457,2164.24,4,2164.24
13561,Hibernating,0.8964392,1803.4,11,1803.4
13130,Hibernating,0.89626706,64.0,1,64.0
14457,Hibernating,0.895932,113.64,1,113.64
12661,Hibernating,0.8958089,162.0,1,162.0
16490,Hibernating,0.89559746,205.41000000000005,1,205.41000000000003
17145,Hibernating,0.895567,3120.91,4,3120.91
14224,Hibernating,0.8954073,1841.71,9,1841.71
15596,Hibernating,0.8949496,2727.72,9,2727.72
15475,Hibernating,0.8948095,454.11,1,454.11
15417,Hibernating,0.89475965,508.8,1,508.8
13120,Hibernating,0.8947352,30.6,1,30.6
15541,Hibernating,0.89472723,85.13000000000001,1,85.13000000000001
15825,Hibernating,0.89454573,532.94,1,532.94
13916,Hibernating,0.8944111,1275.81,4,1275.81
12881,Hibernating,0.8943041,298.0,1,298.0
12551,Hibernating,0.89421284,168.0,1,168.0
15483,Hibernating,0.89419013,817.82,10,817.82
17395,Hibernating,0.8941005,97.5,1,97.5
13929,Hibernating,0.8939652,3494.1,11,3494.1
17859,Hibernating,0.89393765,141.92,1,141.92
12959,Hibernating,0.89390296,150.95,1,150.95
15319,Hibernating,0.8938165,204.5,1,204.5
17553,Hibernating,0.8937884,3757.6,4,3757.6
12857,Hibernating,0.89372706,3688.0,6,3688.0
14689,Hibernating,0.8935901,112.8,1,112.80000000000001
13670,Hibernating,0.8934435,349.7,1,349.7
13388,Hibernating,0.8931584,1185.65,3,1185.65
13242,Hibernating,0.8931058,699.4,7,699.4
17240,Hibernating,0.89303887,130.60000000000002,1,130.60000000000002
17477,Hibernating,0.89302003,1144.3,2,1144.3
15141,Hibernating,0.89300144,1388.47,7,1388.47
16439,Hibernating,0.8929,310.70000000000005,1,310.70000000000005
13789,Hibernating,0.8926007,239.46,1,239.46
14648,Hibernating,0.8925061,4466.65,15,4466.65
17298,Hibernating,0.89242125,954.26,5,954.26
14318,Hibernating,0.8923897,158.02,1,158.02
15448,Hibernating,0.8921915,788.8100000000001,2,788.8100000000001
12510,Hibernating,0.89218545,5178.02,9,5178.02
14347,Hibernating,0.892013,82.60000000000001,1,82.60000000000001
15100,Hibernating,0.8918396,2193.9,7,2193.8999999999996
14693,Hibernating,0.8918213,1165.36,7,1165.3600000000001
13241,Hibernating,0.8917841,112.53,1,112.53
16050,Hibernating,0.891728,300.7,3,300.7
13112,Hibernating,0.89142257,20.6,1,20.599999999999998
16537,Hibernating,0.8914107,23.35,1,23.35
14386,Hibernating,0.8913787,142.4,1,142.4
13053,Hibernating,0.89107686,127.65,1,127.65
18256,Hibernating,0.89104974,110.7,1,110.69999999999999
15390,Hibernating,0.8908761,1216.66,2,1216.66
13645,Hibernating,0.8907587,252.1,1,252.1
17649,Hibernating,0.8905557,1578.89,3,1578.89
13306,Hibernating,0.8900057,53.65,1,53.65
12976,Hibernating,0.8899548,3156.38,8,3156.38
13973,Hibernating,0.88952845,264.7,1,264.7
12821,Hibernating,0.8895141,220.8,2,220.8
16097,Hibernating,0.88949007,185.05,1,185.04999999999998
13811,Hibernating,0.8893993,814.5,3,814.5
15564,Hibernating,0.8891832,70.74000000000001,2,70.74000000000001
18085,Hibernating,0.8889267,1341.85,4,1341.8500000000001
16702,Hibernating,0.8888689,1110.83,4,1110.83
17029,Hibernating,0.8888508,2137.3,7,2137.3
13358,Hibernating,0.88882506,439.03,1,439.03000000000003
16195,Hibernating,0.88851285,323.25,1,323.25
16289,Hibernating,0.888393,136.31,1,136.31
15293,Hibernating,0.8882882,247.5,1,247.5
15946,Hibernating,0.888278,2304.18,3,2304.18
17438,Hibernating,0.887969,1422.77,5,1422.77
14274,Hibernating,0.887635,256.6,1,256.6
16631,Hibernating,0.887608,1892.52,7,1892.52
15731,Hibernating,0.8875883,125.3,1,125.3
13345,Hibernating,0.88755715,389.5,1,389.5
16756,Hibernating,0.8870873,1312.37,7,1312.3700000000001
15273,Hibernating,0.8870658,228.96,1,228.96
13156,Hibernating,0.88704,1586.54,3,1586.54
18232,Hibernating,0.8870124,592.97,4,592.97
18038,Hibernating,0.8869808,141.48,1,141.48
17137,Hibernating,0.8868517,1099.81,6,1099.81
18152,Hibernating,0.88655555,426.69,1,426.69
14371,Hibernating,0.88647676,100.5,1,100.5
17429,Hibernating,0.8861911,1357.46,5,1357.46
12592,Hibernating,0.88613975,2582.66,5,2582.66
18168,Hibernating,0.88596773,3435.5,16,3435.5
13300,Hibernating,0.8858783,1285.51,3,1285.51
13788,Hibernating,0.8858487,3.75,1,3.75
15076,Hibernating,0.8857975,1447.74,3,1447.74
15247,Hibernating,0.8855719,976.06,3,976.06
14406,Hibernating,0.8854926,156.75,1,156.75
13291,Hibernating,0.88548017,3270.79,11,3270.79
17646,Hibernating,0.8854076,3898.79,12,3898.79
14822,Hibernating,0.8851571,157.7,1,157.7
13293,Hibernating,0.8849391,1192.94,6,1192.94
14009,Hibernating,0.8849215,1099.91,3,1099.91
14308,Hibernating,0.88489753,1147.02,2,1147.02
15777,Hibernating,0.8848448,1762.61,7,1762.6100000000001
12755,Hibernating,0.8846481,5236.26,11,5236.26
17531,Hibernating,0.88449323,1266.82,3,1266.82
16231,Hibernating,0.88431734,1074.47,4,1074.47
13564,Champions,0.88427246,16498.97,37,16498.97
13900,Hibernating,0.8842275,1610.59,6,1610.5900000000001
15875,Hibernating,0.8840449,108.52,1,108.52
15409,Hibernating,0.88397247,131.25,1,131.25
17987,Hibernating,0.8839064,965.44,5,965.4399999999999
15002,Hibernating,0.88380194,4138.08,9,4138.08
17533,Hibernating,0.8836284,34.8,1,34.8
15342,Hibernating,0.8834666,406.09,1,406.09000000000003
13357,Hibernating,0.88344735,3805.51,5,3805.51
17935,Hibernating,0.8833397,686.14,7,686.14
15071,Hibernating,0.8833397,1455.5600000000002,4,1455.5600000000002
14718,Hibernating,0.8832695,226.42,1,226.42
17775,Hibernating,0.8831566,56.4,1,56.4
17394,Hibernating,0.88280636,203.87,1,203.86999999999998
15911,Hibernating,0.8827998,1700.24,8,1700.24
17079,Hibernating,0.88227165,118.8,1,118.80000000000001
14900,Hibernating,0.8822193,13.919999999999998,1,13.919999999999998
16865,Hibernating,0.8821935,130.95,1,130.95
16457,Hibernating,0.8818812,208.36,1,208.36
17333,Hibernating,0.8815789,494.25,1,494.25
17492,Hibernating,0.88149,1122.42,3,1122.42
13968,Hibernating,0.8811669,123.66,1,123.66
13793,Hibernating,0.88103664,96.0,1,96.0
16926,Hibernating,0.88099027,1169.61,5,1169.6100000000001
12918,Hibernating,0.88067555,10953.5,1,10953.5
15922,Hibernating,0.8804864,369.5,1,369.5
12809,Hibernating,0.88037014,1755.94,3,1755.94
12975,Hibernating,0.88032335,2100.09,6,2100.09
18269,Hibernating,0.87996703,168.60000000000002,1,168.60000000000002
15235,Hibernating,0.87990385,2772.76,16,2772.76
16625,Hibernating,0.8795042,1654.03,5,1654.03
12875,Hibernating,0.87945557,1356.9900000000002,5,1356.9900000000002
17126,Hibernating,0.8794508,2016.43,9,2016.43
16614,Hibernating,0.87941426,1179.79,3,1179.79
15256,Hibernating,0.87936914,170.4,2,170.4
15652,Hibernating,0.87923914,1405.94,5,1405.94
12605,Hibernating,0.87920076,1232.95,4,1232.95
16096,Hibernating,0.8789516,1584.97,4,1584.97
17694,Hibernating,0.87880385,1695.97,3,1695.97
14770,Hibernating,0.87876564,3637.64,8,3637.6400000000003
14479,Hibernating,0.87868553,1124.71,4,1124.71
15209,Hibernating,0.87847584,178.98000000000002,1,178.98000000000002
14475,Hibernating,0.8784338,1151.15,4,1151.15
15151,Hibernating,0.8783309,2085.61,2,2085.61
15505,Hibernating,0.8783123,3610.96,5,3610.96
16941,Hibernating,0.8782381,33.0,1,33.0
16227,Hibernating,0.878197,1027.22,3,1027.22
14993,Hibernating,0.8779469,36.13,1,36.13
13466,Hibernating,0.87788546,1013.35,5,1013.35
15823,Hibernating,0.8777998,3882.17,3,3882.17
14149,Hibernating,0.87779194,446.62,1,446.62
15185,Hibernating,0.8777755,310.62,1,310.62
15789,Hibernating,0.8777686,1962.01,6,1962.01
12489,Hibernating,0.8777142,334.93,1,334.93
17343,Hibernating,0.8776447,1259.94,6,1259.94
17505,Hibernating,0.8772027,2435.48,5,2435.48
14610,Hibernating,0.87710696,24.35,2,24.35
15476,Hibernating,0.8771063,2209.98,4,2209.98
14802,Hibernating,0.87698805,1502.98,2,1502.98
16630,Hibernating,0.87697333,106.8,1,106.80000000000001
13478,Hibernating,0.87692606,2215.78,5,2215.78
12922,Hibernating,0.8768056,405.38,1,405.38
17997,Hibernating,0.87671417,1962.46,8,1962.46
14375,Hibernating,0.8766748,1106.82,3,1106.82
13794,Hibernating,0.876519,126.03,1,126.03
17151,Hibernating,0.87650454,231.90000000000003,1,231.90000000000003
14935,Hibernating,0.8760297,2849.83,2,2849.83
17467,Hibernating,0.8759813,102.6,1,102.6
13395,Hibernating,0.8758563,1180.23,3,1180.23
12868,Hibernating,0.87558985,2043.76,8,2043.76
17849,Hibernating,0.87554646,1063.76,8,1063.76
15412,Hibernating,0.87549895,190.53,1,190.53
14672,Hibernating,0.8754974,1113.14,4,1113.14
15379,Hibernating,0.8753225,4877.84,8,4877.84
18220,Hibernating,0.8751128,1921.76,6,1921.76
14081,Hibernating,0.8750334,4867.57,10,4867.57
15400,Hibernating,0.8749576,1302.3,8,1302.3
16159,Hibernating,0.8748927,1232.79,4,1232.79
13476,Hibernating,0.87461907,2061.4700000000003,5,2061.4700000000003
12501,Hibernating,0.8746103,2169.39,1,2169.39
16819,Hibernating,0.87459207,182.59,2,182.59
17908,Hibernating,0.8743308,1142.47,5,1142.47
12677,Hibernating,0.8741488,395.1,2,395.1
12732,Hibernating,0.87413806,236.26,1,236.26000000000002
17778,Hibernating,0.87394094,197.7,1,197.70000000000002
16305,Hibernating,0.8738261,361.22,1,361.22
13382,Hibernating,0.87379324,1387.58,5,1387.58
16598,Hibernating,0.87372434,145.05,1,145.05
13343,Hibernating,0.87357265,353.43,1,353.43
14545,Hibernating,0.8732101,349.25,1,349.25
16425,Hibernating,0.8728368,302.7,1,302.7
16634,Hibernating,0.8725963,1649.81,6,1649.81
15663,Hibernating,0.8724417,138.14,1,138.14
12671,Hibernating,0.8722959,2622.481,1,2622.481
17093,Hibernating,0.8717104,235.88,1,235.88
16403,Hibernating,0.871545,177.5,1,177.5
12968,Hibernating,0.87149405,135.95,1,135.95
15343,Hibernating,0.8714496,364.5,1,364.5
15566,Hibernating,0.8714035,227.87,2,227.87
13482,Hibernating,0.8709994,336.09,2,336.09
15381,Hibernating,0.8709091,1890.57,5,1890.57
13206,Hibernating,0.87076783,8308.19,13,8308.19
16287,Hibernating,0.8703424,1006.98,5,1006.98
15569,Hibernating,0.87023133,3583.45,10,3583.45
16175,Hibernating,0.87018114,1836.44,7,1836.44
15303,Hibernating,0.8701413,1224.18,3,1224.18
14431,Hibernating,0.8696409,2614.2,4,2614.2
15912,Hibernating,0.86959577,1074.7,9,1074.7
14870,Hibernating,0.8695639,1838.95,6,1838.95
15535,Hibernating,0.869541,1044.37,6,1044.37
16238,Hibernating,0.86950016,63.66,1,63.66
18009,Hibernating,0.8694489,2144.23,8,2144.23
12941,Hibernating,0.86941165,377.49,1,377.49
12765,Hibernating,0.86938626,1404.58,6,1404.58
12978,Hibernating,0.86929303,2502.82,5,2502.82
16292,Hibernating,0.8692151,1253.76,5,1253.76
16389,Hibernating,0.8690901,1382.0700000000002,4,1382.0700000000002
13618,Hibernating,0.86900455,177.34,1,177.34
12972,Hibernating,0.8688653,1161.2,4,1161.2
13848,Hibernating,0.8685537,3015.0,8,3015.0
12860,Hibernating,0.8685468,54.22,1,54.22
18064,Hibernating,0.86824536,4481.83,11,4481.83
12378,Hibernating,0.86808246,5416.32,2,5416.32
12756,Hibernating,0.86790013,112.08,1,112.08
14786,Hibernating,0.86747295,90.96,1,90.96
12853,Hibernating,0.8672622,3907.5,11,3907.5
15716,Hibernating,0.8671593,2485.26,11,2485.26
18095,Hibernating,0.86715823,2303.09,5,2303.09
15487,Hibernating,0.8670886,231.32,1,231.32
13687,Hibernating,0.8670635,11880.84,1,11880.84
17692,Hibernating,0.8669618,2975.8,12,2975.8
14249,Hibernating,0.8669609,5400.461,12,5400.461
15695,Hibernating,0.8668257,1131.04,4,1131.04
17517,Hibernating,0.8667456,153.94,1,153.94
18060,Hibernating,0.86674386,1185.46,2,1185.46
14037,Hibernating,0.86650455,836.95,6,836.95
16174,Hibernating,0.8662394,2246.75,7,2246.75
17319,Hibernating,0.86605674,29.1,1,29.099999999999998
14256,Hibernating,0.8660357,2460.79,5,2460.79
15587,Hibernating,0.86576873,1522.08,7,1522.08
14033,Hibernating,0.86574584,109.44,1,109.44
14186,Hibernating,0.8654837,1550.63,5,1550.63
17202,Hibernating,0.86544585,160.65,1,160.65
12373,Hibernating,0.8652821,1127.65,3,1127.65
14909,Hibernating,0.86477447,1404.68,3,1404.68
16317,Hibernating,0.864554,2192.51,5,2192.51
16329,Hibernating,0.86440676,1664.92,4,1664.92
16043,Hibernating,0.86433625,1856.59,8,1856.5900000000001
13663,Hibernating,0.86402094,2047.51,5,2047.51
16727,Hibernating,0.86379033,1377.77,4,1377.77
14749,Hibernating,0.86367995,310.15,1,310.15
17304,Hibernating,0.86356425,111.5,1,111.5
13990,Hibernating,0.86325324,311.3,1,311.3
13270,Hibernating,0.86314875,590.0,1,590.0
14772,Hibernating,0.8629106,139.26,1,139.26
13621,Hibernating,0.8625322,213.85,1,213.85
13786,Hibernating,0.8619043,3127.99,6,3127.9900000000002
13797,Hibernating,0.8618845,1179.45,3,1179.45
13716,Hibernating,0.861502,138.28,1,138.28
13475,Hibernating,0.8614448,1431.78,4,1431.78
14561,Hibernating,0.8609268,1080.76,3,1080.76
16578,Hibernating,0.8608811,156.6,1,156.6
17353,Hibernating,0.8606816,3242.0,4,3242.0
17263,Hibernating,0.8603948,63.440000000000005,1,63.440000000000005
14632,Hibernating,0.8598883,114.56,1,114.56
12389,Hibernating,0.85988456,1433.33,3,1433.33
13693,Hibernating,0.85969394,2011.82,9,2011.8200000000002
16866,Hibernating,0.85940194,207.74,3,207.74
17454,Hibernating,0.85926664,1547.94,10,1547.94
15635,Hibernating,0.85922897,100.35,1,100.35
16736,Hibernating,0.85893315,2956.56,5,2956.56
18115,Hibernating,0.8586058,9.7,1,9.700000000000001
14692,Hibernating,0.858545,1715.14,12,1715.14
13701,Hibernating,0.858462,161.0,1,161.0
18190,Hibernating,0.8584077,745.62,5,745.62
13402,Hibernating,0.85835296,1226.85,4,1226.8500000000001
17122,Hibernating,0.85826534,570.5,4,570.5
14771,Hibernating,0.85807323,594.62,2,594.62
14472,Hibernating,0.8578277,2118.72,9,2118.72
16741,Hibernating,0.85782593,173.06,1,173.06
16171,Hibernating,0.857813,73.19999999999999,1,73.19999999999999
15202,Hibernating,0.85756314,6001.49,3,6001.49
18165,Hibernating,0.85754156,302.46,1,302.46
16980,Hibernating,0.8573606,1422.83,3,1422.83
16605,Hibernating,0.85720426,60.48,1,60.48
13762,Hibernating,0.8567798,2472.48,5,2472.48
17606,Hibernating,0.8567648,87.30000000000001,1,87.30000000000001
12945,Hibernating,0.8567472,900.11,2,900.11
15146,Hibernating,0.8567122,1327.16,2,1327.16
13414,Hibernating,0.8562432,2494.14,6,2494.14
15470,Hibernating,0.85609055,63.42,1,63.419999999999995
17272,Hibernating,0.855884,2148.63,4,2148.63
16055,Hibernating,0.8558499,134.8,1,134.8
15491,Hibernating,0.85539675,3100.09,6,3100.09
14745,Hibernating,0.8549981,2551.41,12,2551.41
12873,Hibernating,0.8549285,2027.3,3,2027.3
14046,Hibernating,0.85474616,154.99,1,154.99
12426,Hibernating,0.85473704,1345.21,2,1345.21
18086,Hibernating,0.8543134,101.34,1,101.34
18032,Hibernating,0.85397,73.5,1,73.5
18202,Hibernating,0.85388976,1396.99,3,1396.99
17916,Hibernating,0.8534292,43.87,2,43.87
14223,Hibernating,0.85225564,991.13,3,991.13
14403,Hibernating,0.8521841,1880.51,6,1880.51
16032,Hibernating,0.85213214,1965.72,6,1965.72
13915,Hibernating,0.85202414,70.80000000000001,1,70.80000000000001
18218,Hibernating,0.8518794,1121.84,4,1121.84
15658,Hibernating,0.85185814,2117.27,8,2117.27
17922,Hibernating,0.8518544,170.4,1,170.4
16037,Hibernating,0.8518132,1509.34,5,1509.3400000000001
14760,Hibernating,0.85159296,89.2,1,89.2
12369,Hibernating,0.8507748,1791.15,3,1791.15
16083,Hibernating,0.8502373,2351.42,4,2351.42
16129,Hibernating,0.8498643,1396.05,3,1396.05
13070,Hibernating,0.8496265,751.7,4,751.7
13132,Hibernating,0.8495828,77.3,1,77.3
15938,Hibernating,0.8494507,734.8100000000001,9,734.8100000000001
17496,Hibernating,0.84874815,1412.89,4,1412.89
12866,Hibernating,0.8486887,1227.35,3,1227.35
13124,Hibernating,0.84820324,4641.66,4,4641.66
15851,Hibernating,0.8480721,109.73,1,109.73
17341,Hibernating,0.8478556,1272.21,5,1272.21
17698,Hibernating,0.8476525,154.95,1,154.95
14391,Hibernating,0.8476045,135.6,1,135.6
16163,Hibernating,0.84747463,2407.98,6,2407.98
13038,Hibernating,0.84731084,908.46,3,908.46
16237,Hibernating,0.84724396,136.65,1,136.65
15913,Hibernating,0.8472148,6.300000000000001,1,6.300000000000001
14548,Hibernating,0.84709984,2541.29,9,2541.29
14136,Hibernating,0.8470253,1570.81,5,1570.81
16581,Hibernating,0.84685534,105.84,1,105.84
15817,Hibernating,0.8465256,2766.4,3,2766.4
14459,Hibernating,0.8465114,5375.741,2,5375.741
16738,Hibernating,0.8463289,3.75,1,3.75
16454,Hibernating,0.8456359,30.950000000000003,4,30.950000000000003
12525,Hibernating,0.84525853,973.73,3,973.73
17415,Hibernating,0.8449568,507.84,1,507.84
18250,Hibernating,0.8447351,349.27,1,349.27
13240,Hibernating,0.844424,1475.79,8,1475.79
17199,Hibernating,0.8444176,135.04000000000002,1,135.04000000000002
12916,Hibernating,0.8436306,4479.73,7,4479.73
13542,Hibernating,0.8435919,3959.49,17,3959.4900000000002
17939,Hibernating,0.84341794,99.14,1,99.14
14294,Hibernating,0.8433956,375.34,1,375.34000000000003
16611,Hibernating,0.8432601,1785.13,6,1785.13
18266,Hibernating,0.84324336,251.1,1,251.1
15732,Hibernating,0.84316975,1543.97,10,1543.97
15456,Hibernating,0.8426773,2091.52,10,2091.52
16172,Hibernating,0.8426225,1884.55,8,1884.55
14576,Hibernating,0.842554,35.400000000000006,1,35.400000000000006
12506,Hibernating,0.84247255,73.5,1,73.5
