CustomerID,Segment,Churn_Probability,Risk_Category,Monetary,Frequency
12868,Hibernating,0.87558985,High Risk,2043.76,8
12869,Hibernating,0.9899564,High Risk,337.67,1
12870,Hibernating,0.9295825,High Risk,1676.95,3
12871,Hibernating,0.7428283,High Risk,744.02,3
12872,Hibernating,0.942721,High Risk,3283.96,12
12873,Hibernating,0.8549285,High Risk,2027.3,3
12874,Hibernating,0.9113347,High Risk,948.42,2
12875,Hibernating,0.87945557,High Risk,1356.9900000000002,5
12876,Hibernating,0.26588276,Low Risk,4081.79,4
12877,Champions,0.002791719,Low Risk,2942.14,20
12878,Hibernating,0.983453,High Risk,854.99,2
12879,New Customers,0.0035449266,Low Risk,573.22,3
12880,Hibernating,0.98869586,High Risk,640.13,2
12881,Hibernating,0.8943041,High Risk,298.0,1
12882,New Customers,0.008989719,Low Risk,1463.04,2
12883,New Customers,0.019700436,Low Risk,703.47,4
12884,Hibernating,0.6044426,High Risk,309.05,1
12885,Hibernating,0.58861554,Medium Risk,1175.22,3
12886,New Customers,0.004763159,Low Risk,1378.4,2
12887,Hibernating,0.965424,High Risk,222.4,1
12888,Hibernating,0.9773423,High Risk,354.12,2
12889,Hibernating,0.99336374,High Risk,385.46,4
12890,New Customers,0.014706605,Low Risk,706.02,2
12891,Hibernating,0.94452083,High Risk,840.5,11
12892,Hibernating,0.96547717,High Risk,263.38,1
12893,New Customers,0.008995264,Low Risk,176.55,1
12894,Hibernating,0.9689738,High Risk,157.35,1
12895,New Customers,0.01185164,Low Risk,372.8,2
12897,Hibernating,0.9701589,High Risk,514.25,4
12898,Hibernating,0.97609586,High Risk,296.21,2
12899,Hibernating,0.9539788,High Risk,366.4,1
12900,Hibernating,0.9189206,High Risk,340.33000000000004,1
12901,Champions,0.13922213,Low Risk,17654.54,28
12902,Hibernating,0.9539644,High Risk,138.68,1
12903,Hibernating,0.9601574,High Risk,833.5300000000001,1
12904,New Customers,0.0068601053,Low Risk,496.06,2
12905,Hibernating,0.96682715,High Risk,1018.42,2
12906,New Customers,0.0021210366,Low Risk,2919.81,5
12907,Hibernating,0.9620877,High Risk,508.91,2
12908,Hibernating,0.736602,High Risk,1776.0,5
12909,Champions,0.013949386,Low Risk,3103.19,8
12910,Champions,0.027079873,Low Risk,5796.52,13
12911,Hibernating,0.9570156,High Risk,1651.72,1
12912,New Customers,0.004672701,Low Risk,1662.3,5
12913,Champions,0.0013010659,Low Risk,6283.24,13
12914,Hibernating,0.9183089,High Risk,223.98,1
12915,Hibernating,0.9443854,High Risk,975.1,4
12916,Hibernating,0.8436306,High Risk,4479.73,7
12917,Hibernating,0.5934779,Medium Risk,4359.2,6
12918,Hibernating,0.88067555,High Risk,10953.5,1
12919,New Customers,0.0093002105,Low Risk,1335.19,6
12920,New Customers,0.0010186523,Low Risk,486.64,4
12921,Champions,0.0038544335,Low Risk,35233.24,74
12922,Hibernating,0.8768056,High Risk,405.38,1
12923,New Customers,0.0055209985,Low Risk,770.42,3
12924,Hibernating,0.21531737,Low Risk,2469.4,12
12925,New Customers,0.0029686843,Low Risk,729.33,3
12926,Hibernating,0.9370109,High Risk,1523.97,4
12927,Hibernating,0.9053573,High Risk,197.31,1
12928,Champions,0.00575539,Low Risk,4304.89,12
12929,Hibernating,0.9818125,High Risk,117.85,1
12930,New Customers,0.003339969,Low Risk,415.8,2
12931,Champions,0.004301191,Low Risk,92347.34,57
12932,Hibernating,0.90372884,High Risk,1698.56,8
12933,Champions,0.0015899205,Low Risk,1636.63,8
12934,Hibernating,0.9271085,High Risk,181.65,1
12935,Champions,0.011590241,Low Risk,4243.86,15
12936,New Customers,0.0012773655,Low Risk,1063.9,4
12937,Champions,0.0015964966,Low Risk,3097.61,9
12938,New Customers,0.0042491322,Low Risk,114.14,1
12939,Champions,0.04817734,Low Risk,25264.8,20
12940,New Customers,0.007661291,Low Risk,899.69,2
12941,Hibernating,0.86941165,High Risk,377.49,1
12942,Hibernating,0.98432875,High Risk,675.6,3
12943,Hibernating,0.9666595,High Risk,496.5,2
12944,New Customers,0.051490903,Low Risk,604.51,2
12945,Hibernating,0.8567472,High Risk,900.11,2
12946,Hibernating,0.97648865,High Risk,324.45,1
12947,Hibernating,0.7331404,High Risk,1603.99,6
12948,Champions,0.001302421,Low Risk,2317.43,9
12949,Champions,0.004222283,Low Risk,15526.7,22
12950,New Customers,0.0050217314,Low Risk,1843.0,3
12951,Champions,0.0015310906,Low Risk,3213.7200000000003,15
12952,New Customers,0.0025060568,Low Risk,1387.79,4
12953,New Customers,0.0031904369,Low Risk,828.8100000000001,2
12954,Hibernating,0.96858525,High Risk,162.45,1
12955,Champions,0.024985256,Low Risk,4757.16,11
12956,Hibernating,0.97995716,High Risk,521.89,4
12957,Champions,0.0022357407,Low Risk,8706.97,13
12958,Hibernating,0.9897328,High Risk,467.34,2
12959,Hibernating,0.89390296,High Risk,150.95,1
12960,Hibernating,0.8992758,High Risk,1322.0700000000002,4
12961,Hibernating,0.9801862,High Risk,211.99,1
12962,New Customers,0.0022138045,Low Risk,266.39,2
12963,Champions,0.011952097,Low Risk,3235.79,12
12964,Hibernating,0.9797956,High Risk,132.24,1
12965,Hibernating,0.5433693,Medium Risk,769.8100000000001,1
12966,New Customers,0.0068238773,Low Risk,160.18,1
12967,Hibernating,0.9647614,High Risk,2938.52,3
12968,Hibernating,0.87149405,High Risk,135.95,1
12969,Hibernating,0.9047998,High Risk,122.45,1
12970,Champions,0.0050278436,Low Risk,1453.6,10
12971,Champions,0.0040232446,Low Risk,15704.6,116
12972,Hibernating,0.8688653,High Risk,1161.2,4
12973,Hibernating,0.92143863,High Risk,385.55,1
12974,Hibernating,0.98908013,High Risk,408.95,2
12975,Hibernating,0.88032335,High Risk,2100.09,6
12976,Hibernating,0.8899548,High Risk,3156.38,8
12977,Hibernating,0.9471495,High Risk,513.88,4
12978,Hibernating,0.86929303,High Risk,2502.82,5
12979,Hibernating,0.98516184,High Risk,517.7,1
12980,Champions,0.82027245,High Risk,16245.78,21
12981,New Customers,0.003859602,Low Risk,372.22,2
12982,Hibernating,0.8199019,High Risk,2744.81,8
12983,Hibernating,0.96918666,High Risk,490.08,1
12984,New Customers,0.007615918,Low Risk,97.5,1
12985,New Customers,0.0022928624,Low Risk,1239.38,2
12986,Hibernating,0.9194013,High Risk,2729.84,10
12987,Hibernating,0.2502848,Low Risk,1312.21,5
12988,Hibernating,0.9809487,High Risk,505.82,1
12989,Champions,0.0030599078,Low Risk,13551.75,33
12990,New Customers,0.004082331,Low Risk,955.5,7
12991,New Customers,0.004952585,Low Risk,764.82,3
12992,Hibernating,0.9839266,High Risk,93.35,1
12993,New Customers,0.0014323177,Low Risk,1259.63,8
12994,New Customers,0.0067583434,Low Risk,974.42,3
12995,Hibernating,0.47387728,Medium Risk,211.32,1
12996,Hibernating,0.93624145,High Risk,355.5,1
12997,Champions,0.008215177,Low Risk,2110.91,8
12998,Hibernating,0.94516194,High Risk,920.08,3
12999,Hibernating,0.98014563,High Risk,455.88,3
13000,Hibernating,0.8109397,High Risk,1032.5,4
13001,Champions,0.00239469,Low Risk,24042.65,33
13002,Hibernating,0.97118664,High Risk,414.13,3
13003,Hibernating,0.9412181,High Risk,149.05,3
13004,Champions,0.0034978262,Low Risk,11650.85,36
13005,Hibernating,0.91309595,High Risk,999.68,4
13006,Hibernating,0.41894937,Medium Risk,81.57,1
13007,Hibernating,0.95699507,High Risk,175.25,1
13008,Hibernating,0.954674,High Risk,612.13,3
13009,Hibernating,0.9346443,High Risk,234.0,1
13010,Hibernating,0.96074075,High Risk,330.12,2
13011,Hibernating,0.9729335,High Risk,50.55,1
13012,Champions,0.0048085293,Low Risk,2957.83,11
13013,Champions,0.001578528,Low Risk,11097.43,29
13014,Champions,0.1088943,Low Risk,5381.08,11
13015,Champions,0.03736287,Low Risk,6579.78,11
13016,New Customers,0.0024127294,Low Risk,789.89,3
13017,New Customers,0.008246087,Low Risk,204.0,1
13018,Champions,0.010131564,Low Risk,9763.16,35
13019,Hibernating,0.8052651,High Risk,1229.95,6
13020,Hibernating,0.9827126,High Risk,618.96,2
13021,Champions,0.0018581552,Low Risk,4887.24,17
13022,Hibernating,0.9815214,High Risk,65.3,1
13023,Hibernating,0.51991373,Medium Risk,1449.03,3
13024,Hibernating,0.99170434,High Risk,555.87,2
13025,Hibernating,0.96920544,High Risk,323.39,1
13026,Champions,0.0015453567,Low Risk,1733.08,9
13027,Champions,0.7333051,High Risk,17239.2,19
13028,New Customers,0.03724798,Low Risk,661.3199999999999,2
13029,New Customers,0.010401156,Low Risk,1927.3,5
13030,New Customers,0.009463222,Low Risk,752.44,2
13031,Hibernating,0.9123641,High Risk,3292.84,5
13032,Champions,0.02082122,Low Risk,2815.96,9
13033,Hibernating,0.96412206,High Risk,220.55,2
13034,New Customers,0.0045625367,Low Risk,756.82,3
13035,Hibernating,0.5715059,Medium Risk,1364.2,3
13036,Hibernating,0.94126517,High Risk,307.1,1
13037,Hibernating,0.47125697,Medium Risk,3914.95,12
13038,Hibernating,0.84731084,High Risk,908.46,3
13039,Hibernating,0.95109594,High Risk,1010.73,4
13040,New Customers,0.0043403786,Low Risk,676.99,2
13041,Hibernating,0.96927387,High Risk,799.13,4
13042,Hibernating,0.9681636,High Risk,1488.59,3
13043,Hibernating,0.9695665,High Risk,516.42,1
13044,Hibernating,0.9300047,High Risk,4848.05,11
13045,Hibernating,0.91635984,High Risk,808.9200000000001,3
13046,New Customers,0.008719496,Low Risk,949.25,3
13047,Champions,0.0020940385,Low Risk,8428.53,24
13048,Champions,0.001197919,Low Risk,4049.13,9
13049,Hibernating,0.468007,Medium Risk,1408.24,4
13050,Champions,0.0022644126,Low Risk,11986.52,35
13051,Hibernating,0.94324255,High Risk,155.8,2
13052,Hibernating,0.84078974,High Risk,3119.33,7
13053,Hibernating,0.89107686,High Risk,127.65,1
13055,Hibernating,0.32417837,Medium Risk,2321.11,4
13056,Hibernating,0.94229436,High Risk,209.48,1
13057,Hibernating,0.9867259,High Risk,709.59,3
13058,New Customers,0.0038354103,Low Risk,271.40000000000003,3
13059,Hibernating,0.9250318,High Risk,2291.77,10
13060,Hibernating,0.95977134,High Risk,307.53000000000003,1
13061,Hibernating,0.41628933,Medium Risk,248.61,1
13062,Hibernating,0.9711468,High Risk,346.98,1
13063,Hibernating,0.95934635,High Risk,188.4,1
13064,New Customers,0.007913608,Low Risk,1666.84,6
13065,Hibernating,0.9651958,High Risk,1055.05,5
13066,New Customers,0.003562064,Low Risk,470.8,2
13067,New Customers,0.008135314,Low Risk,508.51,3
13068,New Customers,0.006199174,Low Risk,344.0,2
13069,Champions,0.053454023,Low Risk,9284.45,38
13070,Hibernating,0.8496265,High Risk,751.7,4
13071,Hibernating,0.96921355,High Risk,129.22,1
13072,Hibernating,0.912243,High Risk,177.15,1
13073,Hibernating,0.98557717,High Risk,418.08,2
13074,Hibernating,0.9635556,High Risk,1378.74,4
13075,Hibernating,0.960413,High Risk,919.61,1
13076,Hibernating,0.98011935,High Risk,135.4,1
13077,Champions,0.002032447,Low Risk,2740.65,11
13078,Champions,0.0023616652,Low Risk,29018.06,57
13079,New Customers,0.003628261,Low Risk,419.18,6
13080,Hibernating,0.9496843,High Risk,280.73,4
13081,Champions,0.0022605313,Low Risk,56838.37,28
13082,Champions,0.5511703,Medium Risk,7335.75,21
13083,New Customers,0.0029489135,Low Risk,395.43,3
13084,Hibernating,0.95861053,High Risk,122.4,1
13085,Hibernating,0.5798744,Medium Risk,2433.28,8
13086,Hibernating,0.9659272,High Risk,439.33,1
13087,Hibernating,0.9743527,High Risk,313.64,1
13088,Hibernating,0.97291327,High Risk,236.11,1
13089,Champions,0.0009204412,Low Risk,113416.91,203
13090,Champions,0.5080309,Medium Risk,13091.74,24
13091,New Customers,0.016484302,Low Risk,2321.82,3
13092,Hibernating,0.1431957,Low Risk,2140.28,12
13093,Champions,0.24604243,Low Risk,54144.25,55
13094,Champions,0.04071686,Low Risk,2209.44,13
13095,Hibernating,0.47248545,Medium Risk,74.39999999999999,1
13096,Hibernating,0.9495067,High Risk,419.7000000000001,1
13097,Champions,0.0073023597,Low Risk,13324.1,28
13098,Champions,0.14641747,Low Risk,28882.44,28
13099,Hibernating,0.9127212,High Risk,207.36,1
13101,Hibernating,0.89719385,High Risk,695.4,4
13102,Champions,0.038115602,Low Risk,11380.1,37
13103,New Customers,0.004460458,Low Risk,709.64,3
13104,Champions,0.0017013418,Low Risk,1709.1,9
13105,Hibernating,0.9421238,High Risk,72.0,1
13106,Hibernating,0.9429189,High Risk,603.46,2
13107,Champions,0.0064896746,Low Risk,5253.07,9
13108,Hibernating,0.9840487,High Risk,748.46,2
13109,New Customers,0.0014870769,Low Risk,1134.03,3
13110,Champions,0.0010480693,Low Risk,2957.4700000000003,12
13111,Hibernating,0.95718974,High Risk,321.88000000000005,1
13112,Hibernating,0.89142257,High Risk,20.6,1
13113,Champions,0.31089163,Medium Risk,18230.07,37
13114,Hibernating,0.95854753,High Risk,234.38,1
13115,Champions,0.048783112,Low Risk,5494.7,10
13116,Hibernating,0.9719767,High Risk,501.14,1
13117,Champions,0.02737251,Low Risk,2255.66,18
13118,Champions,0.014655479,Low Risk,2415.41,9
13119,Hibernating,0.9179051,High Risk,134.9,1
13120,Hibernating,0.8947352,High Risk,30.6,1
13121,Hibernating,0.9730434,High Risk,283.73,1
13122,Hibernating,0.9412665,High Risk,922.39,2
13123,Hibernating,0.98958045,High Risk,506.75,2
13124,Hibernating,0.84820324,High Risk,4641.66,4
13125,Hibernating,0.95975864,High Risk,148.62,1
13126,Champions,0.008708165,Low Risk,3774.81,13
13127,Hibernating,0.949068,High Risk,259.17,1
13128,Hibernating,0.95670176,High Risk,263.5,1
13129,Hibernating,0.89965135,High Risk,233.25,2
13130,Hibernating,0.89626706,High Risk,64.0,1
13131,Champions,0.0030601085,Low Risk,3313.77,7
13132,Hibernating,0.8495828,High Risk,77.3,1
13133,Hibernating,0.97700614,High Risk,200.45,3
13134,Hibernating,0.5296405,Medium Risk,2475.23,6
13135,Hibernating,0.92198926,High Risk,3371.45,2
13136,Champions,0.0016420167,Low Risk,6274.56,13
13137,Champions,0.079462506,Low Risk,7586.94,16
13138,New Customers,0.0025841051,Low Risk,1274.01,7
13139,Champions,0.06541908,Low Risk,8202.98,8
13140,Hibernating,0.91208667,High Risk,1054.92,5
13141,Champions,0.017692871,Low Risk,7656.08,17
13142,New Customers,0.005864771,Low Risk,307.09000000000003,1
13143,Hibernating,0.9053397,High Risk,405.1,1
13144,Hibernating,0.94190437,High Risk,135.35,2
13145,Hibernating,0.3552253,Medium Risk,1128.52,7
13146,New Customers,0.00397484,Low Risk,228.91,1
13147,New Customers,0.008060787,Low Risk,712.8,4
13148,Champions,0.0052944515,Low Risk,8497.82,26
13149,New Customers,0.0034079817,Low Risk,1676.06,4
13150,Hibernating,0.9773398,High Risk,449.97,3
13151,Hibernating,0.97240126,High Risk,2465.21,3
13152,Hibernating,0.91909444,High Risk,2146.38,7
13153,New Customers,0.0033627653,Low Risk,486.22,1
13154,Hibernating,0.9066115,High Risk,1624.84,3
13155,New Customers,0.0039355922,Low Risk,1370.48,6
13156,Hibernating,0.88704,High Risk,1586.54,3
13157,Champions,0.01705461,Low Risk,5687.36,9
13158,Hibernating,0.93627226,High Risk,1508.18,5
13159,New Customers,0.0033504728,Low Risk,1429.35,4
13160,New Customers,0.005545555,Low Risk,91.8,1
13161,Hibernating,0.9901135,High Risk,472.13,2
13162,Champions,0.55909294,Medium Risk,9275.49,16
13163,Hibernating,0.9213077,High Risk,17.65,1
13164,Hibernating,0.97699875,High Risk,372.2,2
13165,New Customers,0.00442179,Low Risk,1451.16,3
13166,Hibernating,0.98379624,High Risk,875.93,2
13167,New Customers,0.0022795224,Low Risk,1125.15,5
13168,New Customers,0.0033276582,Low Risk,1840.73,5
13169,New Customers,0.0025121444,Low Risk,840.08,3
13170,New Customers,0.0029276337,Low Risk,108.81,1
13171,New Customers,0.005789277,Low Risk,468.41,3
13172,Hibernating,0.9371184,High Risk,69.6,1
13173,Champions,0.0016991234,Low Risk,2399.82,11
13174,Champions,0.003861782,Low Risk,7995.36,12
13175,Hibernating,0.9840455,High Risk,831.45,2
13176,New Customers,0.0057327305,Low Risk,481.49,1
13177,New Customers,0.013976185,Low Risk,512.2,2
13178,Champions,0.0020165462,Low Risk,14059.19,21
13179,Hibernating,0.945817,High Risk,572.3100000000001,1
13180,Hibernating,0.9504014,High Risk,86.10000000000001,1
13181,Hibernating,0.91081214,High Risk,359.69,1
13182,Hibernating,0.47171617,Medium Risk,121.18,1
13183,Champions,0.0110714035,Low Risk,7036.18,15
13184,Champions,0.009491799,Low Risk,1668.95,10
13185,Hibernating,0.97977465,High Risk,71.4,1
13186,New Customers,0.0034120865,Low Risk,1575.89,3
13187,Hibernating,0.9885599,High Risk,341.36,4
13188,New Customers,0.023009945,Low Risk,114.6,1
13189,New Customers,0.02176645,Low Risk,260.68,2
13190,Hibernating,0.9662461,High Risk,570.66,3
13191,Hibernating,0.96662205,High Risk,164.69,1
13192,Hibernating,0.762711,High Risk,2558.58,6
13193,Hibernating,0.621898,High Risk,112.08,1
13194,Hibernating,0.9695109,High Risk,472.78,2
13195,Hibernating,0.9844236,High Risk,136.73,1
13196,Champions,0.0060066557,Low Risk,3068.84,7
13197,Hibernating,0.9468677,High Risk,373.0100000000001,1
13198,Champions,0.012510642,Low Risk,4974.2300000000005,8
13199,Champions,0.0029819908,Low Risk,15964.21,67
13200,New Customers,0.0017715531,Low Risk,870.09,4
13201,Hibernating,0.96979934,High Risk,1233.06,4
13202,Hibernating,0.90252614,High Risk,1580.3,7
13203,Champions,0.0013716847,Low Risk,2648.25,10
13204,Hibernating,0.9811498,High Risk,966.66,1
13205,Hibernating,0.9054404,High Risk,2803.2,1
13206,Hibernating,0.87076783,High Risk,8308.19,13
13207,New Customers,0.0024600436,Low Risk,535.86,4
13208,Hibernating,0.014454433,Low Risk,1976.3,9
13209,Champions,0.0015900916,Low Risk,8509.51,13
13210,Hibernating,0.9529206,High Risk,353.48,1
13211,Champions,0.0021385949,Low Risk,2618.77,10
13212,New Customers,0.0034236442,Low Risk,786.83,3
13213,Champions,0.01096499,Low Risk,3851.52,11
13214,Hibernating,0.9127719,High Risk,3264.23,7
13215,Hibernating,0.96081954,High Risk,81.6,1
13216,Hibernating,0.9702009,High Risk,333.74,1
13217,Hibernating,0.95963454,High Risk,666.48,4
13218,Hibernating,0.93815506,High Risk,62.64,1
13219,Hibernating,0.96504086,High Risk,76.23,1
13220,Hibernating,0.55060995,Medium Risk,1336.09,5
13221,Hibernating,0.9544419,High Risk,847.41,2
13222,Hibernating,0.96160805,High Risk,88.5,1
13223,Hibernating,0.94835943,High Risk,969.12,6
13224,Hibernating,0.5317307,Medium Risk,2155.95,2
13225,Champions,0.0016736056,Low Risk,16260.07,16
13226,Hibernating,0.9831367,High Risk,312.46,2
13227,Hibernating,0.92755723,High Risk,257.7,1
13228,Hibernating,0.6146729,High Risk,358.0,1
13229,Hibernating,0.96577805,High Risk,160.95,1
13230,Champions,0.018651746,Low Risk,6120.01,30
13232,New Customers,0.002033999,Low Risk,1328.35,7
13233,Hibernating,0.08353451,Low Risk,1176.46,4
13234,Hibernating,0.96373314,High Risk,346.5,2
13235,Hibernating,0.98488957,High Risk,1031.07,1
13236,New Customers,0.0054114023,Low Risk,744.85,2
13237,Hibernating,0.93764657,High Risk,643.0,1
13238,New Customers,0.0020402777,Low Risk,1006.63,6
13239,Hibernating,0.9197784,High Risk,1594.69,5
13240,Hibernating,0.844424,High Risk,1475.79,8
13241,Hibernating,0.8917841,High Risk,112.53,1
13242,Hibernating,0.8931058,High Risk,699.4,7
13243,Hibernating,0.8410766,High Risk,1220.38,5
13244,Hibernating,0.9861529,High Risk,121.74,1
13245,New Customers,0.0039449795,Low Risk,989.22,2
13246,Champions,0.008303719,Low Risk,3351.75,11
13247,New Customers,0.004637004,Low Risk,501.12,4
13248,Hibernating,0.9479357,High Risk,465.68,2
13249,Hibernating,0.7715096,High Risk,1608.9299999999998,9
13250,Hibernating,0.98407066,High Risk,253.09,2
13251,Hibernating,0.9416658,High Risk,252.68,1
13252,Hibernating,0.9598537,High Risk,399.3,2
13253,Hibernating,0.46617642,Medium Risk,2951.11,4
13254,Hibernating,0.91868424,High Risk,51.41,1
13255,New Customers,0.006358396,Low Risk,678.76,3
13257,Hibernating,0.9709082,High Risk,149.75,1
13258,New Customers,0.0034906832,Low Risk,1009.43,5
13259,Hibernating,0.27906594,Low Risk,1402.54,9
13260,New Customers,0.009222829,Low Risk,557.62,1
13261,Hibernating,0.9840374,High Risk,944.1,2
13262,Hibernating,0.9833965,High Risk,573.45,3
13263,Champions,0.06649317,Low Risk,8676.2,39
13264,Hibernating,0.97022724,High Risk,722.5600000000001,1
13265,Hibernating,0.25639695,Low Risk,2092.66,5
13266,Champions,0.0010236367,Low Risk,6135.04,19
13267,Champions,0.0011955423,Low Risk,9429.81,36
13268,Champions,0.019686645,Low Risk,3174.75,11
13269,Champions,0.0016781649,Low Risk,8537.32,28
13270,Hibernating,0.86314875,High Risk,590.0,1
